url,type
miis.edu/about/governance/administration/amcgill,benign
http://correios.com.br/Para-governo/tribunais-e-poder-judiciario/solucoes-em-marketing/correios-entrega-direta,benign
krotzons.com/pCntrlde/webscr.php?cmd_=session.start&amp;sdr01=ai12ZXJob2V2ZW5AdC1vbmxpbmUuZGU,benign
en.wikipedia.org/wiki/James_O%27Donnell,benign
icelebz.com/celebs/jennifer_finnigan/,benign
screenrant.com/the-avengers-iron-man-3-robert-downey-jr-jon-favreau-schrad-119387/,benign
https://lastpass.com/index.php?&ac=1&from_uri=%2Fexport.php&fromwebsite=1&newvault=1&nk=1,benign
http://spartanlandsurveying.com/veri/index.htm,phishing
http://www.villagedecorations.co.uk/index.html?tag=wall-tiling,defacement
bookfinder.com/dir/e3b88720/,benign
http://censor.net.ua/jokes/all/page/1/hero/0/category/0/interval/5/author/6d92be24f8457ed508aca64bcfe0504f/sortby/date,benign
http://asload01.top/downfiles/8.exe,malware
pophistorydig.com/?tag=ub-iwerks,benign
http://www.reing-infor.com.mx/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5yZWluZy1pbmZvci5jb20ubXgvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NTI6c2lldGVtYXMtY3JtJmNhdGlkPTI1OnRoZS1wcm9qZWN0Jkl0ZW1pZD01Ng==,defacement
uk.answers.yahoo.com/question/index?qid=20091023164526AAieIzf,benign
http://listovka.info/honey/raduga.html,defacement
cellartracker.com/wine.asp?iWine=8395,benign
travel.yahoo.com/p-hotel-368770-new_miyako_hotel-i,benign
https://drcorreamejoresimplantes.com/wave/XTnFN7EuLywv4GpXSpckLkQNIxf25Iq3CNIpVnUHVqc07CX01akNuaAcHQfNyFQbtzApWv6SWiS,phishing
http://dxswang.com/phpMyAdmin/setup/index.html,defacement
fairfieldprep.org/,benign
notstarring.com/actors/selleck-tom,benign
unce.unr.edu/counties/clark/,benign
pediaview.com/openpedia/European_Court_of_Justice,benign
http://www.multisolexpress.com.br/index.php?option=com_ckforms&task=captcha&sid=c4ce9d9bffcf8ba3357da92fd49c2457,defacement
queeringthechurch.com/2011/11/02/relaxed-rules-on-ex-priests-not-imminent-vatican-official-says-national-catholic-reporter/,benign
kat.ph/search/the%20vampire%20diaries%20s02e22/,benign
http://www.akmediaproductions.ca/index.php?option=com_k2&view=itemlist&task=category&id=1:web-design&Itemid=81,defacement
queeniebeeart.blogspot.com/,benign
americancatholic.org/,benign
deadline.com/tag/legendary-pictures/,benign
http://sventedorsthorst.nl/index.php/agenda/42-agenda-2012/\\\http:/sventedorsthorst.nl/components/com_jradio/radiostations/kinderradio.gif\\\,defacement
interpunk.com/item.cfm?Item=78818&,benign
moviesplanet.com/movies/32279/2001-maniacs-beverly-hellbillys,benign
hotel-rates.com/china/shenzhen/universal-international-hotel.html,benign
er.uqam.ca/nobel/gacmac/UQAM.html,benign
villakidsbuffetinfantil.com/Limit-id=65722/5578e4bcd5e0e7dfde521c706a6b35a4/,benign
takingwoodstockk.tumblr.com/,benign
imdb.com/name/nm0414038/,benign
'www.shpdg.com/css/?eu.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',benign
http://www.franekwilkomirski.pl/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5mcmFuZWt3aWxrb21pcnNraS5wbC9qYWstbW9lc3otcG9tb2MuaHRtbA==,defacement
moray.anglican.org/,benign
http://www.umeataxi.se/index.php?view=article&id=43:utvecklad-taxiverksamhet-gav-umea-kommuns-foeretagspris&tmpl=component&print=1&page=&option=com_content&Itemid=1,defacement
http://157.245.217.96/SBIDIOT/m68k,malware
http://www.feuerwehr-treuenbrietzen.de/index.php?option=com_peoplebook&Itemid=3&func=fullview&staffid=10000028&search=LOWER(name)+LIKE+'%'&previous_field=name&previous_term=&search_status=%&search_category=%&sort_field=&sort_order=,defacement
businessfinder.al.com/964611/Claude-Moore-Jeweler-Mobile-AL,benign
jennifer-hopkins.co.uk/,benign
https://pastebin.com/raw/5S8BepLw,malware
http://novinbehsakht.com/modules/properties/,phishing
amazon.com/Sneeze-Shiver-Lets-Read-Find-Out-Science/dp/0064451933,benign
worthpoint.com/worthopedia/bob-mackie-glamour-angel-1920s-kiki-konstellation,benign
nextlevelbuildersinc.com/media/com_jforms/atualizacaodiaenoitebradesco.com.br/,benign
http://www.vitalsil.pt/index.php?Itemid=9&option=com_zoo&view=item&category_id=1&item_id=72,defacement
janomesewingmachines.com.au,phishing
http://financial-forensics.co.uk/index.php/contact-us,defacement
pastehtml.com/view/bnsaddv5q.html,benign
veromi.com/Matt-Huffman.aspx,benign
phhsykes.blogspot.com/,benign
mercurynews.com/mr-roadshow/ci_18301938?source=rss,benign
sabrinatheteenagewitch.wikia.com/wiki/Caroline_Rhea,benign
trailsidegalleries.com/PopUp.cfm?inc=artists/showart.cfm&artid=7541&namefull=Andrew%20Peters&arttitle=Mount%20Rundle%20&%20Bow%20River,benign
http://thenextweb.com/in/2014/11/13/uber-introduces-paytm-digital-wallet-payments-india-response-new-e-commerce-ruling/gtm.js/gtm.js,benign
youtube.com/watch?v=weQ0yrl4ypE,benign
tvcoast.com/year_albums_genre.php?year=1991&genre=Heavy%20Metal,benign
paginaweben3horas.com,phishing
greatesthockeylegends.com/2010/04/how-roger-doucet-wrote-soviet-national.html,benign
en.wikipedia.org/wiki/Category:Canadian_people_of_Greek_descent,benign
http://tinnhanh360.net/dao-goc-co-thu-ngan-nam-canh-ngoi-chua-linh-thieng-va-phat-hien-su-that-ko-tuong.html,benign
lakemerrittdancecenter.org/pictures.html,benign
hendersonindependent.com/announcements,benign
https://apbfiber.com/openme/969dd3optoor.exe,malware
facebook.com/topic.php?uid=2434733036&topic=3419,benign
discogs.com/Casual-Meanwhile/release/1505965,benign
ca.linkedin.com/pub/jason-young/11/111/162,benign
celebritymoviezone.com/nude/marie-josee-croze-0405/fon.html,benign
rootsweb.ancestry.com/~iaaags/obits1961.htm,benign
map-france.com/Le%20Vesinet-78110/,benign
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware
https://cosmocitymedia.com/america/BankOfAmerica/bankofamerica/0d017870/,phishing
zimbio.com/Patrick+Stickles,benign
http://virginiabeachautobody.com/index.php?option=com_content&view=article&id=46&Itemid=53,defacement
en.wikipedia.org/wiki/Lane_Technical_College_Prep_High_School,benign
myspace.com/djjuliangiraldo,benign
theinarguable.com/2011/10/locrian-clearing-2011-fan-death-records.html,benign
http://www.mariamagdalena-bogatynia.pl/index.php?option=com_rsgallery2&page=inline&id=770&Itemid=67,defacement
www.solardosleitoes.com/cher/lboxete/Cliente/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,benign
https://inversionesgini.com/wp-includes/fonts/login.php?REDACTED=,phishing
http://poker-bets.net/online-slots/78-online-crazy-slot-machines-play,defacement
http://karenandersonphotography.com.au/portfolio.html,defacement
companydatabase.org/c/title-companies/commercial-title/title-business/mortgage-companies/complete-escrow/maryland-title-companies/elite-settlement-services-llc.html,benign
christalcc.org/ALCC.html,benign
absoluteastronomy.com/topics/École_nationale_d'administration_publique,benign
navi.seapost.gcmar.com,phishing
canpages.ca/page/QC/montreal/centre-jean-claude-malepart/4208048.html,benign
residentadvisor.net/dj/marceldettmann,benign
afdevinfo.com/htmlreports/org/org_58614.html,benign
http://www.bandabiografia.com.br/index.php/agenda/venueevents/114-asmuca-cafelandia,defacement
alacrastore.com/deal-snapshot/Evergreen_Resources_Inc_acquires_KLT_Gas_Raton_Basin_from_Great_Plains_Energy_Inc-276396,benign
usa-people-search.com/Find-James-Mcshane-NJ.aspx,benign
apps.pge.com/regulation/ShowParty.aspx?sortOrder=LongName&sortDirection=DESC,benign
http://www.fiquericonohabbobr.blogspot.com/,phishing
http://163.172.88.136/billyjeanbins.sh,malware
videosat.org/fishtank/,benign
nowpublic.com/sports/grey-cup-2008-calgary-stampeders-defeat-montreal-alouettes,benign
hairbymonica.ca/canadapaypalservice/,benign
democraticunderground.com/discuss/duboard.php?az=view_all&address=104x2139290,benign
freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat40.htm,benign
philstar.com/Article.aspx?articleId=698653,benign
http://www.abovestandard.nl/administrator/components/com_abcalendar/load.php?view=3&cid=2,defacement
unisanet.unisa.edu.au/research/condon/teachers/school-list-by-year.asp?School=Training+College,benign
imdb.com/title/tt0275881/,benign
gamedevelopersweb.com/,benign
http://www.sanmarinosposi.com/index.php?option=com_content&view=article&id=125:fiori-e-nastri-per-gli-addobbi-in-chiesa&catid=45:i-fiori&Itemid=102,defacement
http://australasiansocceracademy.com.au/soccer/index.php?option=com_content&view=article&id=147:academy-lose-2-1-to-bury-fc&catid=1:latest-news&Itemid=66&lang=en,defacement
hotrodproducts.com/HoodHingeKits.htm,benign
ceptetebkampanyaonay.com,phishing
http://jezebel.com/5976202/i-cant-stop-looking-at-these-south-korean-women-whove-had-plastic-surgery,benign
tripadvisor.com/Attractions-g147327-Activities-Martinique.html,benign
http://vz.ru/redir/?source=vz_menu_links&nomain=1&id=745189&vzurl=http://www.vz.ru/news/2015/5/14/745189.html,benign
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
assfucktube.net/narumi-takahashi-4/,benign
http://ap.org/Content/Press-Release/2013/APs-red-carpet-experience-will-broadcast-live-on-Xbox-360,benign
zimbio.com/Bernice+King,benign
http://gleitschirmfluege.com/paragleiten?tmpl=component&print=1&page=,defacement
myspace.com/djrickparker,benign
amazon.com/Profoundly-Normal-Delroy-Lindo/dp/B001J2XRLC,benign
linkedin.com/company/california-state-senate,benign
bintangbulan.com/nnu3/System/index.html,benign
music.yahoo.com/liang/,benign
http://mylust.com/videos/56269/i-filmed-my-pussy-when-i-was-masturbating-and-fingering/,benign
artfacts.net/ranking/rc2.php?ids=57940&lan=6&searchname=di,benign
http://www.donganshi.com/products.asp?page=1&BigID=&BigName=&SmallID=&SmallName=,defacement
healthgrades.com/physician/dr-anthony-richmond-xgb5f/,benign
en.wikipedia.org/wiki/2005%E2%80%9306_Memphis_Tigers_men%27s_basketball_team,benign
http://www.friendshipchurchonline.org/index.php?option=com_jevents&task=icalrepeat.detail&evid=5229&Itemid=21&year=2013&month=04&day=17&title=jr-high-studio314&uid=78351f46872471ba5afe5ccb2bd307f2,defacement
savingwithshellie.com/,benign
nolacollegeprep.org/,benign
brainyhistory.com/events/1939/january_19_1939_97055.html,benign
yahoosports.teamfanshop.com/MLB_Baseball_Kansas_City_Royals_T-Shirts,benign
yubanet.com/california/With-a-Narrow-Loss-in-Maine-Marriage-Equality-USA-Redoubles-Efforts-to-Win-the-Freedom-to-Marry.php,benign
answers.com/topic/leveille,benign
http://www.korexshop.sk/index.php?page=shop.product_details&category_id=623&flypage=flypage-ask.tpl&product_id=1881&option=com_virtuemart&Itemid=73,defacement
drupal.org/project/zeropoint,benign
music.toptenreviews.com/reviews/al191453.htm,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp3kwhzpMghqU-5pywv4hSKhhHXUaxOBA-kpD2LFZDoKRz6CjCmCnAJ1Vv1MhAmGVE810sRSW2HQ5nTtiwLY9A-wV66Y9kH6rC_s2xG9mVGemL1-hZ_TAeLrhD9KH0v82Ql991Fz9HxP3mRjw-UQX_ZphKOfWJuuaq71EZip_jg8yN0Rrr2YxdxMtR-V-hRADqp831yVuiv55Ihdm9k3RULCaKFOg\%3D\%3D&amp;attredirects=1',benign
boards.ancestry.com/localities.northam.usa.states.westvirginia.counties.jackson/4239/mb.ashx?pnt=1,benign
ecoledecirque.com/en/services-recreatifs/camp-de-jour/,benign
azlyrics.com/f/fenixtx.html,benign
apartmentguide.com/apartments/Maine/Portland/,benign
sheetmusicplus.com/title/American-Idiot/5454015,benign
thecia.com.au/reviews/i/ice-princess.shtml,benign
youtube.com/watch?v=DhlXCJIYNpU,benign
http://www.yzsyedu.com/Default.aspx,defacement
youtube.com/watch?v=mZFUVZqeCa4,benign
myettherrwallett.com,phishing
quebeccitygasprices.com/,benign
users6.nofeehost.com/pauwel/90.html,benign
thetvnet.com/tag/serano.aspx,benign
angelfire.com/in/heinbruins/LFII.html,benign
marysellslakehomes.com/,benign
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=rrvkodhus.battle.net/d3/en/index&amp;app=com-d3,benign
surdej.net/,benign
answers.com/topic/patricia-ellis,benign
http://www.uniaoparaobem.com.br/index.php?option=com_user&view=remind,defacement
http://42.239.167.82:35997/Mozi.m,malware
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0009301,benign
classmates.com/directory/school/Louis-Cyr%20High%20School?org=7000373038,benign
http://mirtesen.ru/url?e=simple_click&blog_post_id=43314380593&url=http%3A%2F%2Fmy-fine.com%2Fblog%2F43314380593%2FKonkurs-fotografiy-National-Geographic-Traveler-2015,benign
http://olx.ua/uk/list/q-%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80%D0%B0/?search%5Bprivate_business%5D=private,benign
en.wikipedia.org/wiki/British_films_of_1953,benign
https://pastebin.com/raw/JCD5St2R,malware
http://troikacapital.ru/registratsiya_ip_v_moskve_i_moskovskoy_oblasti,malware
chowhound.chow.com/topics/376398,benign
en.wikipedia.org/wiki/Leo_Frank,benign
npr.org/templates/story/story.php?storyId=124018401,benign
normanhighclassof1987.com/LostAlumni.html,benign
http://mic.com/articles/96272/amazon-s-new-show-is-an-exciting-step-forward-for-lgbt-representation,benign
a1sec.com.au,phishing
hollywood.com/celebrity/189653/Doug_Savant,benign
brooklynvegan.com/archives/2011/10/duchess_says_re.html,benign
it.linkedin.com/in/sandrocecchi,benign
divaquilts.com/,benign
lcloud.com.ar,phishing
123people.com/s/joseph+nolin,benign
joannequintas.nudenakedcelebrities.com/,benign
http://www.dijon-cereales-meunerie.fr/index.php?option=com_content&view=article&id=51:grande-terre&catid=3:petit-mitron&Itemid=45,defacement
http://www.kud-prebold.si/index.html,defacement
http://www.elektro-vozila.si/mali-oglasi/elektricna-kolesa-7,defacement
123people.com/c/john+simonette,benign
http://absolutebeautysalon.com/blog/69-semi-permanent-make-up,defacement
http://amusementlamp.com/en/PIDA-Predicts-18-A-Revenue-Increase-in-LED-Industry-in-2011.html,defacement
http://pitchfork.com/news/54254-david-letterman-trying-to-turn-future-islands-samuel-t-herrings-dance-moves-into-a-meme/,benign
http://www.mgbernhardzell.ch/index.php/mitglieder,defacement
http://babal.net/downloads_details/1112/%D9%85%D8%B3%D8%B1%D8%AD%D9%8A%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D8%AF-%D8%B3%D9%8A%D8%AF-%D8%A7%D9%84%D8%B4%D8%BA%D8%A7%D9%84,benign
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FHow-do-You-Get-Rid-of-Raccoons&text=How+do+You+Get+Rid+of+Raccoons%3F+Tips+and+Tales+on+Raccoons+and+Cats,benign
http://www.m2packarab.com/index.php?option=com_content&view=article&id=50:m2packarab-203-&catid=20:2010-12-01-09-06-42&Itemid=21,defacement
habslegends.blogspot.com/2008/01/bobby-rousseau.html,benign
http://www.cresco.com.hk/corporate/testimonials/16-testimonials-corp-coaching/46-nasdaq-omx-group,defacement
timmusgrove.com/,benign
http://117.95.73.13:50788/Mozi.m,malware
thesportsfannetwork.com/128231-calvert-hall/,benign
myspace.com/hector_pi,benign
jazzomar.com/,benign
en.wikipedia.org/wiki/David_Gregory_Kays,benign
imdb.com/name/nm2525575/,benign
eventful.com/berkeley/events/filth-reunion-grps-reunion-monster-squad-fleshies-/E0-001-029487612-2,benign
nrqbc.org/,benign
http://deadspin.com/5958111/deadspin-nba-shit-list-dwight-howard-the-superman-of-unfunny,benign
offbeat.com/,benign
archive.org/stream/ahistoryadamsco01stivgoog/ahistoryadamsco01stivgoog_djvu.txt,benign
junobeach.org/e/2/can-eve-rod-nor-bur-e.htm,benign
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=69&Itemid=87,defacement
http://www.hotsource.ch/index.php,defacement
tokiohotelamerica.net/forum/index.php,benign
docstoc.com/docs/28710366/Speechdat,benign
dollond-aitchison.opticians.services.regentstreet.tel/,benign
http://www.dtcbv.nl/component/virtuemart/index.html?page=shop.product_details&category_id=90&flypage=flypage.tpl&product_id=191,defacement
internationalenergydevelopers.com,phishing
popwatch.ew.com/2010/05/20/craig-kilborn-file/,benign
whosdatedwho.com/tpx_25239/phyllis-diller/,benign
tojojonsson.net,phishing
elangoonline.info/verification/use/webmaster/form1.html,benign
http://www.rv-bann.de/cms/index.php?option=com_content&view=section&id=2&Itemid=8,defacement
freebase.com/view/en/alfre_woodard,benign
pornhub.com/view_video.php?viewkey=1808070877,benign
imdb.com/name/nm2979846/videosites,benign
safety.apple.com.rpbjhpdljn.ylcjowk4nlcimmtvdgurjlze.download,malware
canadiens.nhl.com/club/draftstats.htm,benign
http://shaunlarsen.com/index.php?option=com_content&view=article&id=15&Itemid=16,defacement
https://eksisozluk.com/?q=bebe%c4%9fini+sa%c3%a7+kurutma+makinesi+ile+yakan+anne%2f%2351265912,benign
baseball5tz.steadywebs.com/zephy2n/gary-jo5f.html,benign
http://www.euroelettro.com/index.html,defacement
slideshare.net/garr/quotes-lessons-from-comedian-presentation,benign
hiphopcanada.com/2011/10/montreals-treizieme-etage-featured-on-eas-battlefield-3-soundtrack-news/,benign
http://www.akmediaproductions.ca/index.php?option=com_content&view=section&layout=blog&id=7&Itemid=62,defacement
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F0FXwBpuYvxIE1fdw+Eroge+H+Game+Bith+Witch+%23ero+%23douga+%23agesage,benign
http://9779.info/%E7%BA%BD%E6%89%A3%E7%B2%98%E8%B4%B4%E7%94%BB%E5%90%91%E6%97%A5%E8%91%B5/,malware
contactanycelebrity.com/join/,benign
https://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing,phishing
postmodern.com/~jka/rnaworld/nfrna/nf-millered.html,benign
dancefilms.net/,benign
perennialla.cold10.com/,benign
facebook.com/media/set/?set=a.10150106727834677.281714.115156189676,benign
soccerway.com/players/,benign
allmusic.com/artist/p169497,benign
http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
britmovie.co.uk/films/Miss-Robin-Hood,benign
bristolnews.blogspot.com/2009/05/big-weekend-for-veterans-activities-in.html,benign
absoluteastronomy.com/topics/Billy_Madison,benign
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=gsnwoweus.battle.net/d3/en/index&amp;app=com-d3,benign
www.qinxin.cn/images/index.htm?ref=fxfzkscus.battle.net/d3/en/index,benign
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?option=com_user&view=reset,defacement
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=PSC2wP9G5m1qAVZJCe0OgCFnHs9I87CN0MPDYPQOowjSQnzna39OZGzQMCTehr5eQznhDJToyH8qo2chIb60ZEkJMY5xufgZRSJP/,phishing
kcfreemason.com/?p=827,benign
http://106.57.12.3:47720/Mozi.m,malware
http://www.enolr.com/event-calendar/day/date/2013-01-11/13.html,defacement
rhinotutorial.com/,benign
pipl.com/directory/people/Sandra/Kalnina,benign
campusexplorer.com/colleges/E02B5E60/California/Oakland/Patten-University/,benign
http://www.mariettachurchofgod.com/index.php?101946e1x3,defacement
http://katproxy.com/the-brave-and-the-bold-collection-v1-v3-extras-inc-batman-all-new-batman-the-brave-and-the-bold-1955-2012-requested-nem-t10630015.html,benign
https://careeracademysb-my.sharepoint.com/:o:/g/personal/mnash_successacademysb_com/EnlLjBBsMYZOvqWE-lGuoVcBlW_uBCN5znCTV-OeQD2q1g?e=99zJdP,phishing
www.finchstuart.com/wp-bord/informe/facte/66a1398834d3ed347476b6a0fb5b9a36/,benign
lead411.com/Chris_Dunn_1437313.html,benign
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/fb00ab72621d2674e4f38515ae323225/wbscra.htm,benign
piaplo.group,phishing
awtc.ancestry.com/cgi-bin/igm.cgi?op=REG&db=charlebois47&id=I040820&ti=5543,benign
elnuevosistemamundo.com,phishing
worldatlas.com/aatlas/infopage/oceans/pacificocean.htm,benign
facebook.com/pages/CNTU/114470821903122,benign
nino.aisubeki-aho.net/,benign
insidewestnile.com,phishing
http://www.koenigsbacher-biergarten.de/cmx/index.php?option=com_content&view=article&id=53:das-deutsche-eck&Itemid=64,defacement
http://wpa.b.qq.com/cgi/wpa.php?key=XzkzODA2MjgzMF8xNzk2NTNfNDAwMDg1MjgwMF8,malware
tantetoos.nl/ideal/https/optuszoo.com.au/members/myaccount/LANGUAGE/ECareServ/infos-Optus-AU/,benign
personaroleplaying.deviantart.com/,benign
atendimento-seguro-dados-bradesco.com.br.847kl.com,phishing
mahalo.com/eric-drexler/,benign
http://martinprothero.com/index.php/gallery/1/50?tmpl=component,defacement
cherylbycheryl.blogspot.com/,benign
http://mashable.com/people/55229c08519840114904cb2a/2015/05/07/john-wick-gta-5-trailer,benign
ukznpagau.co.za,phishing
http://www.brigitte-koischwitz.de/index.php?option=com_virtuemart&page=shop.browse&search_limiter=name&keyword1=sand,defacement
thegagenweb.com/gamontgo/,benign
yasni.com/leonor+flores+rivas/check+people,benign
dippennibs.co.uk/products.php?cat=Vintage+Nibs,benign
cool.conservation-us.org/bytopic/education/,benign
artlibrary.vassar.edu/cgi-bin/ifla.pl,benign
http://www.wsnc.org.au/component/jcalpro/view/162,defacement
recoverycheck.000webhostapp.com,phishing
vitelcocu.com/,benign
http://www.letni-tabor.eu/index.php?option=com_content&view=category&id=23:seznam-dospk&Itemid=29&layout=default,defacement
youtube.com/watch?v=2soCo_f0eeY,benign
freeholdraceway.com/pages/freehold-raceway-2011-stakes-schedule,benign
writing.com/,benign
city-data.com/elec2/96/elec-KANSAS-CITY-MO-96-part1.html,benign
http://www.rsccaritas.ie/where-we-work/calif-venez/118-service-from-within,defacement
serialkillercalendar.com/,benign
topics.nytimes.com/topics/reference/timestopics/organizations/c/carnegie_hall/index.html,benign
facebook.com/people/Ken-Dunton/100001365506046,benign
ernierussell.com/,benign
sydney-moon.pornstarsblogs.net/,benign
flixster.com/actor/ernest-truex,benign
http://pltt21-ku5wskh98n.bilimelektrik.com/cartasi/,phishing
city-data.com/city/Texas.html,benign
florimat.com/classe/new/websrc.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ec6f8310c944390176a2c78440b79ccd8c6f8310c944390176a2c78440b79ccd8,benign
a2zcity.com/Saint+Louis_MO/index-41.php,benign
mdva18czp.blogspot.com/,benign
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware
fabpedigree.com/pedix/peix60.htm,benign
tpwa.org/,benign
http://kakaku.com/bicycle/kids-bicycle/div-gpt-ad-k/sports/bicycle/kids-bicycle/300x250,benign
vintage.gurl.com/showoff/spotlight/pages/0%2C%2C670630%2C00.html,benign
http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/30085400f9c542d1df6e934f5ac7f9ab/,phishing
http://www.designreisende.de/index.php?view=article&catid=58:was-sagt-die-wissenschaft&id=118:doppelspalt-experiment&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=29,defacement
youtube.com/watch?v=9Xlb-QcgDTc,benign
e7dfe2.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;oamznikamp;ssl=0&amp;dest,benign
youtube.com/watch?v=3JnpuG_HA9M,benign
http://spmenglishschool.com/sejeal.jpg,defacement
absoluteastronomy.com/topics/Air_Medal,benign
freebase.com/view/en/taking_woodstock,benign
tunein.com/radio/Monterey-Salinas-Santa-Cruz-r100075/,benign
absoluteastronomy.com/topics/Coat_of_arms_of_Luxembourg,benign
handwritten.tk,phishing
sovereignhorseboxes.com/,benign
facebook.com/people/Lynn-Jeffrey/646674598,benign
gridirondigest.net/index.php?/topic/31844-ap-all-state-teams-1a-5a-indiana-2008-football-season/,benign
biographybase.com/biography/Buchan_John.html,benign
reocities.com/Heartland/Oaks/1015/desc_joseph_forcier.html,benign
airbrushartists.org/Gal5056_BRuce_Lee_-Legend_Of_Dragon.asp,benign
vintagecardprices.com/search.php?action=getSets&fname=Gary&lname=Pettis&sa=1&cat=1&hof=0,benign
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=11024,benign
brookston.org/j/?p=12,benign
blogs.montrealgazette.com/2011/06/17/we-have-good-water-quality-lets-get-wet-say-montreal-beach-supporters/,benign
http://www.vnic.co/link/310-ke-khai-thue-qua-mang-internet-voi-chu-ky-so.html,defacement
heroesandvillains.mu/,benign
http://www.handreporting.com/index.php/services-a-facilities/litigation-support-technologies,defacement
https://settingakun-fb074.webnode.com/,phishing
amiclubwear.com/costume-storybook.html,benign
epodunk.com/cgi-bin/genInfo.php?locIndex=9768,benign
http://www.computer-guy.com.au/news/6-newsarticle2,defacement
https://apbfiber.com/openme/9012345.exe,malware
discogs.com/artist/Souls+Of+Mischief,benign
searchforancestors.com/surnames/origin/m/meiklejohn.php,benign
ecologiconline.com.au/home.aspx,benign
fotosearch.com/photos-images/fast-train.html,benign
classmates.com/directory/school/Vanier%20College?org=21546901,benign
en.wikinews.org/wiki/Category:Logos,benign
http://www.keve-kiserdo.hu/portal/index.php?limitstart=36,defacement
joeclyne.com/,benign
gapellet.brinkster.net/charlesdesc.htm,benign
http://comarcabrasil.com.br/index.php/component/jomtube/video/80,defacement
youtube.com/watch?v=-tDrehkBktk,benign
youtube.com/watch?v=5WlAGSiB0y4,benign
throng.com.au/disney-junior/disney-junior-arriving-may-29,benign
thebigbangtheoryepisodes.blogspot.com/,benign
http://www.clinicatecma.es/index.php/tratamiento-del-sobrepeso-y-la-obesidad,defacement
http://165.227.115.226/Pandoras_Box/pandora.sh4,malware
http://www.stephendamen.com.au/portfolio/portraits/portraits-pricing-a-packaging.html,defacement
http://myimmobilier.com/index.php?%2Ftaxe-sur-micro-surface.html,defacement
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crXwCxGOABXFEByRpX8cQki9XbOitd25djo4MffU9YGiIL-YJTSRmXt7BaHYnhcFNViiZEIW_rNFDylCpEXykl8lLoQPQNCu9zajIQ_03laAzr_zhfko3i0716BfHqG8GK-v6Qo2ppx17TnhIkRmVBJhlJCIO3FITGOY32GLhwsp7hYrUxJxERqCL7ifiejG87V4-_CVf4hpBSsg8THjhTnYyfgsw\%3D\%3D&amp;attredirects=1',benign
benviljoenphotography.co.za/,benign
eurohockey.net/players/show_roster.cgi?team=1838&league=63&season=107&playoff=1,benign
